measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Philippines,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0009500453707857731,0.0017367859504396521,0.0003187279584766669
DALYs (Disability-Adjusted Life Years),Philippines,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,28.39505349743542,54.89691382824539,9.292937351804886
DALYs (Disability-Adjusted Life Years),Philippines,Both,All ages,Other mental disorders,Number,2019,103650.864413048,158973.61547287396,66801.92200434898
DALYs (Disability-Adjusted Life Years),Philippines,Both,All ages,Other mental disorders,Percent,2019,0.003148251287139836,0.004586267542767303,0.0021450578859556844
DALYs (Disability-Adjusted Life Years),Philippines,Both,All ages,Other mental disorders,Rate,2019,93.85103460523983,143.9432113909765,60.486031922927964
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Depressive disorders,Number,2020,3105.054743840295,4301.306042991967,2055.2266152389243
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Depressive disorders,Percent,2020,0.024668966643762044,0.03300180871987832,0.017750857462577783
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Depressive disorders,Rate,2020,703.776128962759,974.9124463670665,465.8273527329726
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Bipolar disorder,Number,2020,893.6179094719271,1294.5711931107014,563.1731740139979
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Bipolar disorder,Percent,2020,0.007113886205770088,0.010016692207261483,0.0046766498604063345
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Bipolar disorder,Rate,2020,202.54295172977245,293.421011259636,127.64600596157061
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Anxiety disorders,Number,2020,3572.5657456424306,5443.305118571978,2254.0132325560685
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Anxiety disorders,Percent,2020,0.02837671932585922,0.04095860790270166,0.018928084652584005
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Anxiety disorders,Rate,2020,809.7398269453821,1233.7522269812814,510.883330023741
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Eating disorders,Number,2020,349.6885126270281,541.1147858468709,214.51194662547536
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Eating disorders,Percent,2020,0.0027735730570974775,0.004014648300814033,0.0018611414204526783
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Eating disorders,Rate,2020,79.25864374778091,122.64636237518461,48.62020153165706
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Autism spectrum disorders,Number,2020,688.3939275500824,971.1654767818011,469.05770524023626
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Autism spectrum disorders,Percent,2020,0.0055114049489979194,0.007835514767827291,0.003741794575427198
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Autism spectrum disorders,Rate,2020,156.02791367648254,220.11949424970328,106.31426602348724
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,46.46652197501413,75.49289603555468,25.28298638544151
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0003683863211739986,0.0005688898604347631,0.00020586572019172687
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,10.531868730112292,17.1108410379844,5.730514839476641
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Conduct disorder,Number,2020,193.1618821800618,301.8846075223321,104.13557321971759
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Conduct disorder,Percent,2020,0.0015314224331186904,0.0023218687326761285,0.0009099763371503481
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Conduct disorder,Rate,2020,43.781103046097044,68.42365046766986,23.6028465370143
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,51.32957605876925,103.28068130347997,11.347037780106678
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0004060235617520398,0.0008196566715131214,9.247403993842022e-05
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,11.634104168888724,23.40908102460754,2.5718626507051336
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Other mental disorders,Number,2020,683.2790478870322,1005.1373547287317,443.0170686313784
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Other mental disorders,Percent,2020,0.005427370941598058,0.00757078642865045,0.003791754118076289
DALYs (Disability-Adjusted Life Years),Malta,Both,All ages,Other mental disorders,Rate,2020,154.86860071541082,227.81938965493416,100.412025985799
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Depressive disorders,Number,2019,176258.2778646841,243492.02649670397,119782.58631281709
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Depressive disorders,Percent,2019,0.008676251158083131,0.011603188781847268,0.006059978525232507
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Depressive disorders,Rate,2019,318.7567475970062,440.3465605824164,216.62249339088484
DALYs (Disability-Adjusted Life Years),Grenada,Both,All ages,Schizophrenia,Number,2019,165.829684307157,229.06324971198185,116.81503762009851
DALYs (Disability-Adjusted Life Years),Grenada,Both,All ages,Schizophrenia,Percent,2019,0.0049729160005246385,0.006658848755460803,0.0034755137224005655
DALYs (Disability-Adjusted Life Years),Grenada,Both,All ages,Schizophrenia,Rate,2019,160.17615316914404,221.25393487048206,112.83253318892491
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Depressive disorders,Number,2019,122752.45849900319,169011.0263250628,81604.26153395482
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Depressive disorders,Percent,2019,0.04063798927368153,0.054609681159475246,0.027842174151603113
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Depressive disorders,Rate,2019,1048.925058251666,1444.2065177426166,697.3119384308127
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Bipolar disorder,Number,2019,19569.72767928451,28866.180171346463,11904.099431624234
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Bipolar disorder,Percent,2019,0.006490768261492299,0.009580215123201348,0.004106734796427839
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Bipolar disorder,Rate,2019,167.22416802861386,246.6627559885374,101.72104365511731
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Anxiety disorders,Number,2019,73069.31447730254,102377.65654802191,49523.62408325098
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Anxiety disorders,Percent,2019,0.02421996598809433,0.03282636157832667,0.01674151098972297
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Anxiety disorders,Rate,2019,624.3804472978139,874.8214958087786,423.18150619182506
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Eating disorders,Number,2019,5535.035839333473,8766.066676553055,3302.705475453566
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Eating disorders,Percent,2019,0.0018306747012220292,0.0027816510147737577,0.0011710834344269478
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Eating disorders,Rate,2019,47.29712024663909,74.90641826465802,28.22176089659631
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Autism spectrum disorders,Number,2019,17086.23293465225,23718.923835309048,11550.408732828862
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Autism spectrum disorders,Percent,2019,0.005700588299625946,0.008204436074771827,0.0038542167897449037
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Autism spectrum disorders,Rate,2019,146.00259819991453,202.67922834165003,98.6987413617582
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,1333.9779251831146,2211.8272439332995,725.6882101813635
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.0004414780216000339,0.0006913805612915392,0.0002479718015764134
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,11.398898971058049,18.90015930478655,6.201037090782305
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Conduct disorder,Number,2019,6323.241757820529,9758.753252853698,3390.0683200766252
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Conduct disorder,Percent,2019,0.0020893409790568663,0.0031708530234782154,0.0011979559766966486
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Conduct disorder,Rate,2019,54.03237385437075,83.38896792275919,28.968280176175696
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Idiopathic developmental intellectual disability,Number,2019,5891.931318962116,10529.408761627023,2472.517998329543
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0019467867087036253,0.0033253366865170757,0.0008681050946495442
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,50.346807530599,89.97425252167083,21.127773057573187
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Other mental disorders,Number,2019,14118.075478178582,20870.457021352682,9000.126714415499
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Other mental disorders,Percent,2019,0.004673333583940676,0.006738760179195001,0.0031991831265394256
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All ages,Other mental disorders,Rate,2019,120.63956457108458,178.33895642130082,76.90647139476494
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Depressive disorders,Number,2019,845393.802805502,1194089.4188233344,565101.2741308121
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Depressive disorders,Percent,2019,0.04182809522013743,0.054989528236934426,0.03161086261369296
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Depressive disorders,Rate,2019,1002.1504377203415,1415.5027275807277,669.8848363297108
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Bipolar disorder,Number,2019,153262.37971575727,222293.79448016343,101005.71904335378
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Bipolar disorder,Percent,2019,0.0076035653512594985,0.010495873516081382,0.005220704979883228
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Bipolar disorder,Rate,2019,181.68096384016647,263.5124869635032,119.7346434473957
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Anxiety disorders,Number,2019,716588.0148958049,971772.337368577,497672.0448793459
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Anxiety disorders,Percent,2019,0.035495988648421295,0.0456988495614275,0.026896189423244142
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Anxiety disorders,Rate,2019,849.4609144398936,1151.9626356694414,589.9525829996628
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Eating disorders,Number,2019,57137.00065953314,90284.68677220168,35065.424882221465
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Eating disorders,Percent,2019,0.002824863413689361,0.004120575447383442,0.001856831677787796
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Eating disorders,Rate,2019,67.73159447225349,107.02567024733918,41.567410096869075
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Autism spectrum disorders,Number,2019,125861.88315644342,178148.38141945135,86029.03875445647
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Autism spectrum disorders,Percent,2019,0.006282677149482147,0.008767091334472708,0.004269446837925912
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Autism spectrum disorders,Rate,2019,149.19974676766736,211.18143736824592,101.98092126808955
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,26957.028731192222,43932.501781109444,14474.905610314556
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.00133198224213386,0.002048597006138117,0.0007715407886350296
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,31.955519490387548,52.07865937032149,17.158906234228354
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Conduct disorder,Number,2019,47296.64130143896,74318.56377453265,25075.851484422834
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Conduct disorder,Percent,2019,0.002336707272609879,0.003461977996058789,0.0013866103495140006
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Conduct disorder,Rate,2019,56.06659242786508,88.0990385430233,29.725526089651442
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Idiopathic developmental intellectual disability,Number,2019,37976.65064864488,68653.87856476904,15395.418545952725
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0018743501221776687,0.003157333699753967,0.0008053195724635003
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,45.018448141437304,81.38398250207119,18.250104724583583
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Other mental disorders,Number,2019,94340.7505330001,144187.48502689018,61168.40333104793
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Other mental disorders,Percent,2019,0.004670888739790414,0.0065444204217801295,0.003311399691983993
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All ages,Other mental disorders,Rate,2019,111.8338271794299,170.92336228863664,72.51051754748572
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Schizophrenia,Number,2021,3445845.2852724474,4306768.380962301,2572494.686664736
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Schizophrenia,Percent,2021,0.008581505927544513,0.01068480328603608,0.006316312583595306
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Schizophrenia,Rate,2021,242.19680810643158,302.7081800744,180.8119489995305
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Depressive disorders,Number,2021,7865942.529651425,10696832.637202833,5560590.867573178
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Depressive disorders,Percent,2021,0.019505693181143677,0.025800176509347038,0.013941438592892312
DALYs (Disability-Adjusted Life Years),China,Both,All ages,Depressive disorders,Rate,2021,552.8704906086863,751.8441796130705,390.83512108568624
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Conduct disorder,Number,2021,17023.668014079845,26306.689948060604,9263.699839062156
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Conduct disorder,Percent,2021,0.001090870667786216,0.0016246998601133057,0.0006324958629033879
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Conduct disorder,Rate,2021,44.51975839801252,68.79642388293985,24.22613495315194
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Idiopathic developmental intellectual disability,Number,2021,4449.946360371231,9352.332860275214,813.9098663762159
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Idiopathic developmental intellectual disability,Percent,2021,0.0002846404119461907,0.0005738734120958042,5.4009781671571625e-05
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,11.637359039426157,24.45792522815188,2.128511351305644
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Other mental disorders,Number,2021,52411.03504706141,79140.64070912132,33873.54444932464
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Other mental disorders,Percent,2021,0.003363257047574028,0.004779264766127672,0.002327130091324886
DALYs (Disability-Adjusted Life Years),Poland,Both,All ages,Other mental disorders,Rate,2021,137.0636819136219,206.9661016016021,88.58502255336552
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All ages,Eating disorders,Number,2021,23.359021617941746,37.08045957448272,13.871047864785755
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All ages,Eating disorders,Percent,2021,0.0006200924828877482,0.000976675986809175,0.0003862640987434927
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All ages,Eating disorders,Rate,2021,22.772011829652556,36.148631474809065,13.522469871938538
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Schizophrenia,Number,2020,7574.866482441044,10563.534559331492,5228.03708939482
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Schizophrenia,Percent,2020,0.002779696091766899,0.004011833510285613,0.001826903331713768
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Schizophrenia,Rate,2020,117.33642295056839,163.63157842846022,80.98349621666267
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Depressive disorders,Number,2020,45266.78631586348,64590.49204077765,27889.799317762714
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Depressive disorders,Percent,2020,0.016559046525387845,0.02408421922816139,0.009953214750435889
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Depressive disorders,Rate,2020,701.1929249292212,1000.5215683009228,432.01940210316445
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Bipolar disorder,Number,2020,6682.692962093252,9863.087378040562,3988.6946153281388
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Bipolar disorder,Percent,2020,0.002453479142562081,0.0038998909351982518,0.0014354475779148695
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Bipolar disorder,Rate,2020,103.51645004787889,152.78149058743986,61.78579642158596
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Anxiety disorders,Number,2020,26763.95096278552,41955.718460714575,16525.845908177016
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Anxiety disorders,Percent,2020,0.009786374270985885,0.01557828756609976,0.005940461350681975
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Anxiety disorders,Rate,2020,414.57975230022436,649.9037227801978,255.98915170223538
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Eating disorders,Number,2020,1764.7626103023615,2844.8221137896235,1049.9711010610072
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Eating disorders,Percent,2020,0.0006455035079223439,0.0010221803477690624,0.00039484616258870803
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All ages,Eating disorders,Rate,2020,27.336578476965748,44.06694844543054,16.264293698846355
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All ages,Schizophrenia,Number,2019,180.70704994548424,246.27275153559418,127.63847402551028
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All ages,Schizophrenia,Percent,2019,0.0036011106125306003,0.004965777571152784,0.002442093872710908
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All ages,Schizophrenia,Rate,2019,152.89484024829838,208.3694743226839,107.99392774966076
DALYs (Disability-Adjusted Life Years),Zambia,Both,All ages,Schizophrenia,Number,2019,19381.51112004666,26976.399437244218,13554.557036094413
DALYs (Disability-Adjusted Life Years),Zambia,Both,All ages,Schizophrenia,Percent,2019,0.0023312026210620365,0.003309175198116943,0.0015627402369636921
DALYs (Disability-Adjusted Life Years),Zambia,Both,All ages,Schizophrenia,Rate,2019,104.69656870654785,145.72323280899676,73.22007057274617
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All ages,Self-harm and interpersonal violence,Number,2019,251656.54066876278,269550.2528360754,232829.74186940052
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.04426061996396716,0.04839118951632372,0.040016484717069326
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All ages,Self-harm and interpersonal violence,Rate,2019,1363.5279488487859,1460.4798364649344,1261.5204020468466
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Bipolar disorder,Number,2021,38266.23845776866,57268.539834974785,22891.493982891174
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Bipolar disorder,Percent,2021,0.0017171228069473815,0.002610529655000437,0.00104110002382286
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Bipolar disorder,Rate,2021,67.82428644727338,101.5045639897709,40.5736050282319
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Anxiety disorders,Number,2021,317607.0119555017,477017.90279773413,184955.8403330477
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Anxiety disorders,Percent,2021,0.014253504150053041,0.021744744593074385,0.008561069201308464
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Anxiety disorders,Rate,2021,562.9366727619712,845.4815572096772,327.8215576032934
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Eating disorders,Number,2021,15163.539315031448,23751.18745463375,9263.842944241831
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Eating disorders,Percent,2021,0.0006796629866523704,0.001028034612086729,0.0004167612883119768
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Eating disorders,Rate,2021,26.876334740667247,42.09735281830197,16.419527049836063
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Autism spectrum disorders,Number,2021,71763.76191175789,101558.70596249819,48698.382150890015
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Autism spectrum disorders,Percent,2021,0.003230432822327654,0.0045788016609378535,0.0022183133586542968
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Autism spectrum disorders,Rate,2021,127.19635220505559,180.00584959550616,86.31454654645306
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2021,5870.447289686886,9443.777017553206,3007.7029630364677
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2021,0.0002627505860924967,0.00042732618431495035,0.00014176286992536414
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,10.404965698124673,16.73844786938209,5.330947475760677
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Conduct disorder,Number,2021,37880.18799520915,59023.63890677034,20477.845766116574
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Conduct disorder,Percent,2021,0.0016958697740358899,0.0026077273056628386,0.0009302178583287931
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Conduct disorder,Rate,2021,67.14003844665946,104.61535687107742,36.29557889775301
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Idiopathic developmental intellectual disability,Number,2021,17747.941756178017,33191.07484997912,6763.1825175595395
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Idiopathic developmental intellectual disability,Percent,2021,0.0007922809503622837,0.001422439531006967,0.0003102454646458447
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,31.457011037262333,58.82890659875796,11.987277737590745
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Other mental disorders,Number,2021,60861.568284831694,90886.53749493908,39287.46797033486
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Other mental disorders,Percent,2021,0.002727289982609011,0.003994161151990145,0.0017831243386297706
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All ages,Other mental disorders,Rate,2021,107.87296079640355,161.0901620252183,69.6343458045613
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Self-harm and interpersonal violence,Number,2019,972430.1885960592,1153765.2239003768,809808.0284007106
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.1053506785263779,0.11552739640797322,0.09542962419378381
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Self-harm and interpersonal violence,Rate,2019,3442.387542389624,4084.310709575115,2866.7076581799643
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Schizophrenia,Number,2021,261724.0245868716,329975.4993544823,192639.03665790657
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Schizophrenia,Percent,2021,0.006705128633702602,0.008365115693997477,0.00505491510927917
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Schizophrenia,Rate,2021,204.95632770393124,258.4041212369389,150.85580923704006
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Depressive disorders,Number,2021,655511.87767773,883880.1349560146,458867.6198322341
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Depressive disorders,Percent,2021,0.016708987099363484,0.021115201850180884,0.012846890356731233
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Depressive disorders,Rate,2021,513.3319626549682,692.1673578762732,359.33966097117616
DALYs (Disability-Adjusted Life Years),Yemen,Both,All ages,Self-harm and interpersonal violence,Number,2019,2122352.929747015,2324662.076053887,1935155.934946988
DALYs (Disability-Adjusted Life Years),Yemen,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.163433288587864,0.18912476129494454,0.1419312477013896
DALYs (Disability-Adjusted Life Years),Yemen,Both,All ages,Self-harm and interpersonal violence,Rate,2019,6575.959833526378,7202.800356335922,5995.943238968482
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Anxiety disorders,Number,2020,1086.8100217881454,1628.1234959909787,684.7410490154969
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Anxiety disorders,Percent,2020,0.018484916877241134,0.02653886745478285,0.011823730420837205
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Anxiety disorders,Rate,2020,612.9048284851061,918.1777238501039,386.1586540332473
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Eating disorders,Number,2020,95.69045904087,150.5438211520405,55.750324948593565
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Eating disorders,Percent,2020,0.0016250823741738485,0.0024561184822720727,0.0010371127335083228
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Eating disorders,Rate,2020,53.96448616622904,84.89895476936448,31.44030940604209
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Autism spectrum disorders,Number,2020,225.81512715327457,316.2883425833146,154.98022378076536
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Autism spectrum disorders,Percent,2020,0.0038611389251025498,0.005530439600730795,0.0026736226412962926
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Autism spectrum disorders,Rate,2020,127.34809120503216,178.37032091764544,87.40085716052546
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,58.60243853266214,94.2795456334837,32.72535140265067
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.000994980483022524,0.0015160477615348208,0.0005754295713090059
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,33.048754444290324,53.168803735422365,18.455411236966196
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Conduct disorder,Number,2020,89.16188431013501,137.79786670717948,49.2400208907044
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Conduct disorder,Percent,2020,0.0015123741962552151,0.0022852148750773884,0.0008862436856674827
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Conduct disorder,Rate,2020,50.28270655859365,77.71089350171698,27.768833516059676
